age,gender,education_level,years_experience,job_title,performance_score,industry,city,previous_companies,remote_worker,salary
28,Male,Bachelors,15.3,JobRole_6,5.0,Tech,Seattle,1,Yes,103020.25
49,Female,HighSchool,26.0,JobRole_2,4.0,Tech,Boston,2,Yes,104796.22
55,Male,Bachelors,35.1,JobRole_6,3.8,Tech,Denver,0,Yes,122758.71
37,Female,Masters,13.4,JobRole_3,2.4,Tech,Atlanta,2,No,103230.45
29,Male,HighSchool,8.9,JobRole_8,,Tech,Los Angeles,2,Yes,86618.95
47,Other,Bachelors,25.0,JobRole_15,4.1,Tech,Los Angeles,1,Yes,119429.53
24,Male,Bachelors,3.6,JobRole_10,4.0,Finance,Los Angeles,3,No,104730.64
33,Female,HighSchool,13.5,JobRole_15,4.8,Tech,San Francisco,2,Yes,104826.52
30,Male,Bachelors,8.5,JobRole_10,3.0,Tech,Raleigh,2,No,92114.96
26,Female,Bachelors,0.6,JobRole_11,3.1,Tech,Atlanta,1,No,74838.42
33,Male,PhD,17.3,JobRole_15,3.0,Tech,Seattle,1,No,137122.37
29,Male,Bachelors,11.5,JobRole_6,3.1,Healthcare,Dallas,1,No,79161.39
36,Female,Bachelors,15.6,JobRole_12,4.6,Tech,Austin,3,Yes,101644.08
36,Female,Bachelors,13.3,JobRole_8,4.4,Tech,Boston,0,Yes,116202.68
31,Female,,11.3,JobRole_7,3.8,Tech,Dallas,6,No,97538.77
33,Female,HighSchool,14.1,JobRole_6,4.2,Finance,Boston,0,Yes,89621.45
34,Female,Bachelors,16.3,JobRole_9,5.0,Healthcare,Dallas,0,No,81783.24
42,Male,Masters,24.6,JobRole_11,3.7,Tech,Denver,0,Yes,121535.66
34,Male,PhD,17.2,JobRole_9,4.5,Tech,Seattle,3,No,151624.13
42,Male,Bachelors,16.8,JobRole_10,4.3,Retail,Austin,3,No,95235.21
40,Female,Bachelors,19.1,JobRole_10,3.3,Finance,Chicago,1,Yes,84780.3
40,Male,Bachelors,23.0,JobRole_15,3.9,Tech,Raleigh,2,No,85492.16
47,Male,Bachelors,24.2,JobRole_4,3.5,Finance,Los Angeles,2,Yes,128257.22
27,Female,Bachelors,10.7,JobRole_15,4.9,Tech,Austin,0,Yes,89334.69
32,Female,Masters,17.4,JobRole_8,2.9,Tech,New York,2,No,139147.62
50,Male,Masters,33.6,JobRole_3,2.6,Tech,San Francisco,1,Yes,190510.69
33,Male,Bachelors,15.0,JobRole_14,2.5,Healthcare,Atlanta,1,No,80535.05
21,Male,Masters,0.0,JobRole_11,3.0,Healthcare,Atlanta,1,No,86831.01
34,Male,Masters,14.8,JobRole_5,4.0,Retail,Chicago,3,Yes,97224.81
37,Male,Masters,13.0,JobRole_12,2.5,Tech,Los Angeles,1,No,111789.34
21,Female,Masters,0.0,JobRole_3,3.6,Finance,Los Angeles,1,No,109731.17
46,Female,Bachelors,23.9,JobRole_10,4.3,Finance,San Francisco,2,Yes,158915.68
30,Female,Bachelors,10.2,JobRole_4,3.4,Finance,Chicago,2,No,82059.98
38,Male,Bachelors,16.8,JobRole_5,3.7,Healthcare,Los Angeles,2,Yes,125338.93
34,Female,HighSchool,14.8,JobRole_13,4.2,Healthcare,Denver,2,No,92295.18
25,Male,Bachelors,7.6,JobRole_15,3.8,Finance,Atlanta,3,No,81632.76
27,Male,Bachelors,4.9,JobRole_8,3.6,Healthcare,Chicago,6,No,88218.36
28,Female,Bachelors,8.4,JobRole_14,2.0,Tech,,0,No,76318.03
44,Male,Bachelors,22.8,JobRole_10,3.5,Finance,New York,3,No,149572.22
34,Male,Bachelors,14.6,JobRole_15,2.8,Tech,San Francisco,2,No,114791.15
31,Female,HighSchool,13.1,JobRole_8,4.2,Retail,Raleigh,5,No,55004.0
28,Male,HighSchool,10.8,JobRole_14,3.3,Finance,Raleigh,5,No,66021.88
45,Female,HighSchool,27.0,JobRole_3,5.0,Tech,Raleigh,0,Yes,79853.46
47,Male,Bachelors,28.2,JobRole_8,5.0,Finance,Los Angeles,4,No,140183.92
45,Female,PhD,20.7,JobRole_10,5.0,Healthcare,Boston,1,Yes,143577.97
39,Male,Bachelors,15.8,JobRole_13,3.5,Tech,Denver,3,Yes,109811.66
38,Male,Bachelors,15.5,JobRole_4,3.3,Tech,Miami,2,Yes,87976.31
26,Female,HighSchool,7.1,JobRole_11,3.3,Tech,San Francisco,2,No,102207.31
34,Male,Bachelors,10.1,JobRole_2,4.4,Tech,Los Angeles,2,No,121920.59
30,Male,Bachelors,11.0,JobRole_14,4.6,Finance,San Francisco,2,Yes,159922.59
21,Male,Bachelors,1.8,JobRole_3,3.2,Tech,Atlanta,2,No,77024.67
44,Male,Masters,18.2,JobRole_8,4.8,Healthcare,New York,1,No,137488.38
30,Male,Masters,6.7,JobRole_12,3.4,Tech,Dallas,1,Yes,95066.45
45,Male,Bachelors,28.1,JobRole_5,4.3,Healthcare,Miami,1,Yes,115509.73
43,Female,Bachelors,25.1,JobRole_2,3.7,Retail,Raleigh,0,No,67998.14
40,Male,Bachelors,17.4,JobRole_7,5.0,Healthcare,Atlanta,4,No,81871.56
40,Male,Bachelors,16.9,JobRole_5,5.0,Healthcare,Miami,0,Yes,104237.57
31,Male,Masters,3.6,JobRole_6,4.1,Finance,Dallas,2,No,84623.31
50,Male,HighSchool,34.4,JobRole_14,4.1,Tech,Chicago,1,Yes,117875.01
36,Female,Bachelors,16.1,JobRole_2,2.4,Retail,Austin,2,No,65852.4
38,Male,Bachelors,23.7,JobRole_11,4.0,Healthcare,Raleigh,1,No,93198.86
30,Female,Bachelors,9.4,JobRole_7,4.1,Tech,Austin,2,Yes,79119.12
28,Male,Masters,8.8,JobRole_15,2.5,Tech,Austin,3,Yes,396333.17561515426
39,Female,Bachelors,21.7,JobRole_1,5.0,Tech,Miami,1,No,111693.35
37,Male,HighSchool,21.9,JobRole_10,5.0,Tech,Atlanta,2,No,108644.29
29,Female,Bachelors,10.5,JobRole_10,2.9,Retail,Raleigh,3,No,68113.53
24,Female,Bachelors,4.0,JobRole_5,3.6,Tech,Dallas,3,Yes,83347.4
25,Male,HighSchool,5.1,JobRole_9,3.7,Finance,Boston,1,No,78181.09
45,Male,Bachelors,21.9,JobRole_7,3.9,Tech,New York,2,No,151013.16
31,Male,Bachelors,9.9,JobRole_14,3.9,Retail,Miami,2,No,76915.78
33,Female,Bachelors,13.2,JobRole_9,3.2,Finance,Austin,6,No,101115.9
47,Male,Bachelors,31.1,JobRole_9,4.1,Retail,Boston,2,No,115349.74
27,Male,HighSchool,5.7,JobRole_1,3.7,Retail,Seattle,3,Yes,67893.23
30,Female,Bachelors,13.2,JobRole_8,3.2,Finance,Miami,1,No,85653.53
29,Male,HighSchool,8.8,JobRole_12,4.2,Tech,San Francisco,2,No,108052.3
48,Female,PhD,31.7,JobRole_7,4.2,Tech,Atlanta,4,No,114032.04
51,Female,Bachelors,33.0,JobRole_11,3.8,Finance,New York,0,No,161489.73
42,Female,Bachelors,23.8,JobRole_2,3.3,Healthcare,San Francisco,0,Yes,125446.3
42,Female,Masters,24.9,JobRole_3,4.5,Tech,Denver,2,Yes,131465.22
31,Male,Bachelors,13.5,JobRole_6,3.8,Tech,New York,3,Yes,128022.78
51,Male,Masters,34.2,JobRole_11,3.7,Finance,Los Angeles,3,No,170258.49
38,Male,Masters,24.4,JobRole_11,3.8,Tech,Miami,0,No,134475.01
42,Male,Bachelors,26.9,JobRole_3,3.8,Finance,San Francisco,4,No,162437.65
35,Female,PhD,16.4,JobRole_8,4.5,Tech,Denver,1,Yes,121386.97
33,Female,HighSchool,11.7,JobRole_4,4.9,Tech,San Francisco,2,No,124323.67
49,Male,Bachelors,30.1,JobRole_13,4.0,Tech,Boston,2,Yes,161619.61
40,Male,Masters,14.2,JobRole_7,4.1,Finance,Dallas,2,Yes,100669.82
47,Female,Bachelors,29.5,JobRole_4,4.6,Tech,Raleigh,1,No,100312.05
38,Male,Bachelors,14.8,JobRole_2,2.8,Finance,Los Angeles,1,No,111090.47
29,Male,Masters,12.4,JobRole_7,3.8,Tech,Los Angeles,1,No,111611.09
31,Male,PhD,16.9,JobRole_8,4.2,Retail,San Francisco,2,No,140424.5
36,Female,Bachelors,11.6,JobRole_1,4.1,Healthcare,Los Angeles,4,No,91141.66
30,Female,PhD,9.8,JobRole_5,3.4,Tech,San Francisco,0,Yes,155427.55
27,Female,Bachelors,3.8,JobRole_10,2.5,Retail,Seattle,1,No,81698.11
45,Female,Bachelors,,JobRole_14,4.3,Tech,New York,1,No,150138.12
31,Male,Bachelors,10.7,JobRole_8,3.9,Tech,New York,1,Yes,120180.03
37,Male,Bachelors,18.9,JobRole_1,4.5,Tech,New York,0,No,133716.0
38,Female,Bachelors,20.3,JobRole_12,2.2,Healthcare,Denver,3,No,85606.2
31,Male,Bachelors,11.5,JobRole_3,3.7,Tech,Seattle,0,Yes,117780.52
47,Female,Bachelors,22.0,JobRole_2,3.7,Retail,Austin,2,Yes,88376.52
27,Female,Bachelors,7.4,JobRole_14,3.2,Finance,Miami,3,No,85810.06
38,Female,PhD,13.5,JobRole_3,2.8,Tech,,3,Yes,97762.19
37,Female,Bachelors,12.7,JobRole_3,2.9,Tech,Raleigh,2,Yes,102694.87
35,Female,Bachelors,12.0,JobRole_3,3.8,Finance,Austin,4,No,91456.71
25,Female,Masters,8.1,JobRole_13,3.0,Healthcare,Chicago,1,Yes,91905.54
42,Male,Bachelors,23.6,JobRole_1,3.2,Finance,Austin,2,Yes,111113.73
41,Male,Masters,22.0,JobRole_3,3.9,Tech,San Francisco,4,No,166912.71
30,Male,HighSchool,7.4,JobRole_14,2.9,Finance,San Francisco,3,No,110803.68
41,Female,Bachelors,19.8,JobRole_2,,Tech,San Francisco,4,No,131559.18
38,Male,HighSchool,13.9,JobRole_13,3.7,Tech,New York,4,Yes,130819.88
25,Female,HighSchool,,JobRole_9,3.8,Tech,Miami,2,Yes,90641.66
29,Male,Bachelors,15.6,JobRole_10,3.0,Retail,Los Angeles,3,No,91749.15
45,Female,Bachelors,26.7,JobRole_8,4.7,Healthcare,Seattle,2,No,115563.35
38,Male,Masters,20.2,JobRole_13,4.5,Finance,Los Angeles,2,Yes,150659.86
31,Female,Bachelors,10.5,JobRole_13,3.6,Tech,Los Angeles,3,No,116363.8
29,Male,Bachelors,4.1,JobRole_6,3.8,Finance,Miami,0,No,71604.83
31,Male,Masters,8.5,JobRole_7,4.0,Tech,San Francisco,2,Yes,142440.72
32,Male,Bachelors,10.6,JobRole_14,4.1,Tech,Raleigh,3,Yes,85674.67
29,Female,Masters,7.8,JobRole_1,4.0,Healthcare,Miami,1,Yes,88838.23
22,Male,Bachelors,0.2,JobRole_7,3.8,Tech,Seattle,0,Yes,90374.06
45,Male,Bachelors,25.1,JobRole_8,4.3,Tech,Austin,3,Yes,120174.62
43,Female,Bachelors,20.4,JobRole_15,4.2,Healthcare,Miami,4,No,100897.16
25,Female,Bachelors,11.5,JobRole_8,2.0,Retail,San Francisco,1,No,90794.21
37,Female,Bachelors,12.9,JobRole_6,2.8,Tech,Denver,1,Yes,89152.66
28,Male,Masters,10.7,JobRole_7,4.1,Healthcare,Boston,0,Yes,113605.25
33,Male,Bachelors,12.2,JobRole_11,2.9,Retail,Denver,4,No,82671.11
33,Female,Bachelors,14.4,JobRole_2,3.8,Tech,Chicago,2,No,100764.98
32,Male,Bachelors,13.5,JobRole_4,3.1,Retail,Chicago,0,Yes,87075.78
52,Female,HighSchool,32.5,JobRole_8,4.4,Tech,Atlanta,4,Yes,94887.18
32,Male,Bachelors,8.6,JobRole_11,1.1,Tech,Austin,1,No,99767.79
29,Male,Bachelors,8.0,JobRole_15,3.8,Tech,Atlanta,3,Yes,74867.5
29,Male,Bachelors,9.5,JobRole_4,3.5,Tech,Miami,0,Yes,107054.47
44,Male,Bachelors,24.3,JobRole_8,,Finance,Chicago,3,No,104345.51
22,Male,Masters,0.0,JobRole_10,4.1,Finance,Atlanta,2,Yes,95991.38
29,Male,HighSchool,12.9,JobRole_14,,Healthcare,Miami,5,Yes,93811.72
47,Female,Bachelors,19.5,JobRole_12,2.2,Healthcare,New York,3,Yes,109884.12
37,Male,Masters,16.2,JobRole_4,3.3,Tech,New York,2,No,153829.58
37,Female,Masters,14.2,JobRole_9,2.5,Tech,Raleigh,3,No,87434.45
53,Female,Bachelors,33.5,JobRole_1,2.8,Healthcare,Miami,2,No,104930.26
37,Female,Masters,20.1,JobRole_6,4.0,Tech,San Francisco,6,Yes,148141.92
30,Male,Bachelors,5.8,JobRole_1,2.7,Healthcare,Miami,3,No,68352.06
33,Female,Bachelors,20.1,JobRole_12,3.0,Healthcare,Atlanta,2,No,80188.44
26,Female,Masters,6.6,JobRole_6,3.0,Healthcare,Raleigh,1,No,75801.42
46,Female,Masters,27.1,JobRole_4,4.0,Tech,Chicago,0,Yes,122025.16
40,Female,Bachelors,15.7,JobRole_8,4.7,Tech,Austin,4,No,71476.67
44,Female,HighSchool,23.9,JobRole_13,4.3,Tech,Raleigh,4,Yes,92181.28
45,Female,HighSchool,27.9,JobRole_8,4.3,Tech,Atlanta,2,No,83215.54
32,Male,Bachelors,12.6,JobRole_13,3.0,Healthcare,Boston,1,No,120259.29
28,Female,Masters,8.4,JobRole_15,4.3,Healthcare,Chicago,2,No,94843.19
35,Male,Bachelors,,JobRole_9,4.6,Retail,San Francisco,2,No,120423.18
29,Female,Bachelors,4.9,JobRole_7,4.2,Tech,Raleigh,0,Yes,75275.16
37,Male,Bachelors,12.8,JobRole_13,3.1,Retail,Miami,4,Yes,82893.04
45,Male,Masters,28.5,JobRole_11,4.7,Healthcare,Denver,1,Yes,131122.93
34,Female,HighSchool,16.6,JobRole_13,4.8,Tech,Miami,1,Yes,95183.58
37,Female,Bachelors,20.1,JobRole_8,4.6,Tech,Raleigh,5,No,91069.95
35,Male,Masters,12.5,JobRole_13,3.6,Retail,Los Angeles,2,No,90772.46
42,Male,Bachelors,21.5,JobRole_11,3.3,Finance,Miami,3,No,127063.1
30,Female,Masters,13.7,JobRole_3,3.9,Retail,Dallas,2,Yes,85501.75
21,Male,Bachelors,0.0,JobRole_10,3.0,Finance,Seattle,1,No,102761.33
39,Female,,22.4,JobRole_4,1.6,Healthcare,Raleigh,3,Yes,72894.1
43,Male,Bachelors,21.2,JobRole_4,3.4,Finance,Boston,1,Yes,127863.57
39,Female,Bachelors,16.4,JobRole_6,4.0,Tech,Atlanta,0,Yes,79081.21
30,Female,Bachelors,9.9,JobRole_7,4.0,Healthcare,Seattle,2,Yes,94313.74
26,Male,Bachelors,2.6,JobRole_9,4.7,Tech,Denver,3,Yes,102813.61
39,Male,Bachelors,13.3,JobRole_14,4.8,Finance,Austin,0,Yes,105459.78
37,Male,Bachelors,17.2,JobRole_10,4.2,Tech,Atlanta,1,No,105938.28
34,Female,Bachelors,15.6,JobRole_6,3.1,Tech,Atlanta,3,Yes,85453.62
50,Male,Bachelors,33.6,JobRole_2,4.3,Healthcare,Chicago,0,No,101884.37
28,Female,Bachelors,9.8,JobRole_10,3.3,Tech,Atlanta,3,No,105776.4
50,Male,Bachelors,35.9,JobRole_15,2.6,Tech,Austin,0,No,114633.58
36,Male,HighSchool,20.1,JobRole_10,5.0,Finance,San Francisco,1,Yes,153256.54
21,Male,Bachelors,3.2,JobRole_7,2.6,Tech,Boston,2,Yes,100505.41
34,Male,Bachelors,15.4,JobRole_15,2.3,Tech,Los Angeles,3,No,104826.6
43,Female,HighSchool,26.7,JobRole_13,2.6,Tech,Miami,3,No,94274.92
33,Female,Bachelors,6.4,JobRole_10,3.4,Healthcare,Chicago,0,Yes,78824.11
24,Female,Bachelors,2.6,JobRole_14,4.3,Finance,Denver,0,No,86281.03
34,Male,Masters,8.4,JobRole_9,3.0,Tech,Raleigh,2,Yes,94947.62
29,Female,Bachelors,11.0,JobRole_8,4.1,Healthcare,Miami,4,Yes,79399.89
39,Female,Bachelors,16.8,JobRole_4,4.1,Healthcare,Seattle,2,No,93212.0
42,Female,HighSchool,31.1,JobRole_2,3.9,Tech,Denver,2,No,97122.25
27,Male,PhD,5.4,JobRole_8,2.7,Finance,Seattle,3,No,117603.35
30,Male,Bachelors,10.3,JobRole_6,4.3,Healthcare,Seattle,2,No,82451.73
42,Male,Bachelors,20.8,JobRole_12,4.0,Tech,Raleigh,3,Yes,89250.33
29,Female,Masters,7.5,JobRole_15,3.6,Tech,Denver,1,Yes,90889.8
27,Male,Bachelors,3.3,JobRole_8,4.5,Finance,Denver,3,No,89834.31
26,Male,Bachelors,2.2,JobRole_11,3.7,Healthcare,Miami,1,No,86339.03
38,Male,Bachelors,11.5,JobRole_9,3.1,Tech,Denver,7,Yes,107749.21
38,Female,,19.6,JobRole_3,4.7,Tech,Los Angeles,0,Yes,121486.87
30,Female,Bachelors,8.7,JobRole_8,4.7,Tech,Denver,2,Yes,94649.57
36,Male,,21.8,JobRole_14,4.3,Healthcare,Chicago,5,No,106023.95
48,Male,Masters,24.3,JobRole_10,3.8,Finance,New York,2,Yes,167507.32
28,Female,HighSchool,12.4,JobRole_8,,Tech,Dallas,1,Yes,76406.65
21,Female,Masters,5.7,JobRole_5,,Healthcare,Los Angeles,2,No,105380.76
39,Female,Masters,22.8,JobRole_6,4.3,Healthcare,Los Angeles,2,No,122076.1
35,Female,HighSchool,15.7,JobRole_5,2.7,Healthcare,San Francisco,0,No,91277.86
30,Female,Bachelors,9.0,JobRole_6,3.1,Tech,Los Angeles,0,No,87052.26
41,Female,Bachelors,24.8,JobRole_1,5.0,Tech,San Francisco,0,Yes,155100.92
42,Male,Bachelors,19.6,JobRole_10,3.4,Retail,Miami,0,Yes,78956.5
21,Female,HighSchool,1.8,JobRole_10,4.4,Tech,Los Angeles,5,Yes,97982.88
30,Female,HighSchool,9.9,JobRole_10,2.8,Healthcare,Chicago,2,No,61972.91
54,Female,Masters,31.3,JobRole_2,3.6,Tech,Chicago,2,Yes,117405.21
40,Male,Bachelors,20.8,JobRole_8,3.5,Tech,New York,1,Yes,137808.11
41,Male,Bachelors,23.2,JobRole_14,4.4,Healthcare,Los Angeles,2,No,134733.64
45,Male,Masters,22.2,JobRole_1,4.2,Tech,Denver,0,Yes,130746.84
36,Male,Bachelors,17.4,JobRole_9,5.0,Healthcare,Denver,3,No,98000.24
42,Male,Bachelors,15.3,JobRole_7,2.4,Tech,Seattle,3,No,98703.97
41,Female,Bachelors,17.9,JobRole_1,2.4,Tech,Chicago,0,No,89092.76
40,Male,Bachelors,18.6,JobRole_14,3.4,Retail,Chicago,0,No,80848.73
33,Male,Bachelors,14.1,JobRole_5,4.0,Tech,Boston,1,Yes,123332.52
37,Male,PhD,19.6,JobRole_2,4.2,Retail,Atlanta,1,No,89971.48
31,Female,Bachelors,11.2,JobRole_14,3.6,Retail,Atlanta,3,No,75221.06
36,Male,Bachelors,17.7,JobRole_11,3.0,Tech,Miami,1,Yes,106877.92
26,Male,HighSchool,5.5,JobRole_12,3.4,Healthcare,Seattle,4,No,70103.02
29,Female,Bachelors,10.2,JobRole_1,2.9,Tech,Raleigh,1,No,65488.77
33,Male,Bachelors,14.1,JobRole_1,3.7,Healthcare,Denver,2,No,98556.72
28,Female,HighSchool,6.5,JobRole_14,4.3,Healthcare,Atlanta,0,No,70229.0
31,Female,Bachelors,9.9,JobRole_13,1.9,Finance,Boston,2,Yes,100156.91
34,Male,Bachelors,15.8,JobRole_5,4.7,Tech,Chicago,2,No,124327.98
39,Male,Bachelors,24.4,JobRole_4,2.5,Tech,Austin,4,Yes,112960.01
43,Female,PhD,26.6,JobRole_5,3.2,Retail,Chicago,3,Yes,108114.75
32,Male,Bachelors,8.6,JobRole_6,5.0,Finance,Miami,1,Yes,83590.18
46,Male,HighSchool,22.6,JobRole_1,3.5,Retail,Seattle,1,No,94566.03
43,Male,Bachelors,21.4,JobRole_2,4.7,Tech,Miami,0,No,104648.57
40,Female,HighSchool,20.3,JobRole_2,,Tech,Chicago,3,No,83503.9
37,Male,Masters,17.1,JobRole_5,4.6,Finance,Dallas,1,No,125463.21
38,Female,Bachelors,21.7,JobRole_12,2.6,Retail,Raleigh,1,Yes,72770.47
45,Female,PhD,28.9,JobRole_15,3.9,Finance,Los Angeles,1,Yes,160072.82
45,Male,Masters,25.0,JobRole_10,3.2,Tech,San Francisco,1,No,171028.67
46,Male,Bachelors,25.3,JobRole_9,4.3,Tech,Los Angeles,0,No,138349.53
36,Female,Masters,17.6,JobRole_7,3.3,Tech,Miami,0,No,105534.1
40,Male,Masters,23.2,JobRole_10,4.9,Retail,Seattle,4,No,117523.67
46,Female,Bachelors,27.7,JobRole_4,4.6,Tech,Boston,1,Yes,125292.27
31,Male,Bachelors,9.7,JobRole_15,3.2,Finance,Boston,2,No,95086.86
33,Male,Bachelors,11.2,JobRole_5,3.6,Tech,Chicago,2,Yes,103849.4
36,Male,Bachelors,12.7,JobRole_11,4.0,Healthcare,New York,2,No,133617.37
43,Male,Bachelors,23.6,JobRole_7,3.9,Finance,Atlanta,1,No,102302.39
43,Male,Bachelors,24.9,JobRole_14,3.3,Tech,Los Angeles,1,No,122570.28
34,Female,Bachelors,16.2,JobRole_10,3.5,Healthcare,Raleigh,1,No,93608.94
23,Male,HighSchool,6.5,JobRole_9,3.1,Healthcare,Austin,4,No,72351.56
37,Male,Masters,21.4,JobRole_12,2.3,Tech,Boston,2,Yes,120564.68
28,Male,Bachelors,3.9,JobRole_10,4.2,Tech,Boston,5,No,116913.73
24,Female,Bachelors,5.2,JobRole_7,3.0,Finance,Dallas,3,Yes,56432.26
25,Male,Bachelors,6.3,JobRole_11,3.1,Tech,Chicago,3,No,95226.25
38,Female,Bachelors,17.8,JobRole_13,4.4,Tech,Austin,1,No,115458.44
46,Male,PhD,23.5,JobRole_2,4.2,Tech,Chicago,2,No,124009.49
36,Male,Bachelors,20.3,JobRole_4,3.6,Retail,Austin,2,Yes,95580.61
37,Male,Masters,15.2,JobRole_10,3.9,Tech,Boston,3,Yes,146432.99
45,Female,Bachelors,18.4,JobRole_13,3.5,Healthcare,Austin,3,Yes,92118.7
23,Male,Masters,3.1,JobRole_4,2.6,Healthcare,Atlanta,1,Yes,77647.55
40,Male,Masters,19.3,JobRole_14,3.6,Retail,San Francisco,0,No,146730.4
35,Male,Masters,20.6,JobRole_11,3.6,Retail,Boston,2,Yes,118002.59
40,Female,HighSchool,21.5,JobRole_9,3.3,Retail,Boston,3,No,75875.69
32,Male,Bachelors,11.1,JobRole_8,2.5,Tech,San Francisco,0,No,133790.56
29,Male,HighSchool,8.4,JobRole_6,3.6,Tech,Austin,0,No,78467.68
37,Male,Bachelors,16.4,JobRole_8,1.8,Retail,New York,2,No,106077.76
49,Male,Bachelors,35.7,JobRole_7,4.3,Tech,New York,2,No,173188.63
42,Female,Bachelors,24.0,JobRole_8,3.7,Tech,New York,0,Yes,135994.66
31,Female,Masters,6.8,JobRole_13,3.4,Retail,Miami,0,No,80051.59
25,Male,Bachelors,4.3,JobRole_15,3.6,Finance,Dallas,2,No,70693.05
22,Male,Masters,1.9,JobRole_7,4.0,Tech,San Francisco,4,No,116988.26
46,Male,Bachelors,22.7,JobRole_2,3.5,Tech,Miami,3,Yes,113830.92
28,Male,Bachelors,2.7,JobRole_11,3.1,Retail,Atlanta,2,No,66514.71
33,Male,Bachelors,14.8,JobRole_12,3.8,Healthcare,Chicago,2,No,87486.53
46,Female,Bachelors,23.6,JobRole_6,3.2,Retail,Los Angeles,2,No,95618.28
23,Female,HighSchool,6.7,JobRole_4,2.9,Tech,Chicago,1,Yes,66871.74
47,Female,Masters,27.0,JobRole_4,4.3,Tech,Austin,2,Yes,127871.71
33,Female,Bachelors,11.6,JobRole_15,3.4,Tech,Dallas,3,Yes,72892.26
26,Female,Masters,0.0,JobRole_10,2.6,Tech,New York,1,Yes,125112.77
34,Female,Masters,17.7,JobRole_6,2.6,Tech,Boston,0,No,111388.24
30,Male,Bachelors,10.9,JobRole_8,3.6,Healthcare,Seattle,4,No,86597.6
39,Female,Masters,17.7,JobRole_5,4.2,Healthcare,San Francisco,1,No,147175.99
30,Male,Masters,7.3,JobRole_14,4.1,Healthcare,New York,0,No,148086.65
21,Male,PhD,5.8,JobRole_3,2.4,Healthcare,Miami,1,Yes,108618.99
34,Female,Masters,10.8,JobRole_12,4.0,Finance,Denver,3,No,90209.97
25,Male,Masters,3.9,JobRole_1,2.6,Tech,Los Angeles,1,Yes,106075.01
37,Male,Bachelors,18.7,JobRole_5,5.0,Tech,Los Angeles,1,Yes,137955.93
26,Female,Bachelors,10.4,JobRole_3,3.4,Finance,Atlanta,2,No,86939.31
32,Male,Masters,11.4,JobRole_3,2.7,Finance,Dallas,2,Yes,94012.08
37,Male,Masters,14.8,JobRole_4,4.0,Tech,New York,1,No,144073.54
34,Female,Bachelors,13.7,JobRole_9,3.7,Healthcare,New York,2,No,111952.55
38,Female,Bachelors,20.7,JobRole_4,,Healthcare,Dallas,4,No,80989.27
41,Male,Bachelors,24.4,JobRole_5,4.2,Finance,Chicago,3,Yes,120341.58
26,Male,Bachelors,1.9,JobRole_10,4.8,Tech,Raleigh,1,Yes,87534.39
35,Male,HighSchool,15.3,JobRole_5,3.5,Finance,New York,2,No,117551.02
21,Female,HighSchool,0.0,JobRole_15,4.1,Tech,Denver,1,Yes,63063.11
37,Female,Masters,19.7,JobRole_1,3.4,Healthcare,Atlanta,1,No,84803.58
33,Male,Bachelors,14.3,JobRole_7,3.9,Tech,Chicago,3,No,95308.52
28,Male,Bachelors,5.2,JobRole_15,3.1,Healthcare,Chicago,4,No,66265.69
38,Male,Masters,22.6,JobRole_2,4.8,Finance,Boston,3,No,136842.22
45,Female,Masters,26.0,JobRole_6,4.8,Retail,Dallas,1,No,97096.42
32,Male,Bachelors,12.7,JobRole_14,4.1,Finance,Los Angeles,3,Yes,123623.01
28,Female,HighSchool,7.5,JobRole_15,3.9,Tech,Chicago,0,No,67159.74
37,Male,Bachelors,17.0,JobRole_11,4.4,Healthcare,Atlanta,2,No,95458.07
25,Female,Masters,3.9,JobRole_4,4.3,Finance,Chicago,3,No,84114.63
30,Female,HighSchool,7.8,JobRole_15,3.7,Finance,San Francisco,2,Yes,99086.48
45,Female,Bachelors,28.7,JobRole_14,4.6,Tech,Austin,3,No,117642.84
36,Male,Masters,14.5,JobRole_5,5.0,Tech,Los Angeles,1,Yes,154783.51
21,Female,Masters,0.0,JobRole_12,3.2,Tech,Miami,0,No,67251.81
21,Female,Bachelors,0.6,JobRole_5,3.6,Tech,Seattle,3,Yes,99637.7
37,Male,HighSchool,21.3,JobRole_4,3.6,Finance,Miami,2,No,86584.68
42,Female,Bachelors,25.4,JobRole_14,5.0,Finance,Chicago,3,No,112186.06
23,Female,Bachelors,1.8,JobRole_2,3.2,Finance,Austin,2,No,67476.39
39,Female,Bachelors,22.7,JobRole_12,4.4,Retail,Boston,2,Yes,99320.97
46,Female,Bachelors,26.3,JobRole_8,5.0,Tech,Denver,3,No,115564.28
51,Male,Bachelors,28.5,JobRole_15,4.9,Healthcare,Raleigh,2,Yes,99229.17
38,Male,HighSchool,16.6,JobRole_15,3.6,Finance,Miami,3,Yes,70093.83
40,Male,Masters,24.1,JobRole_15,4.7,Healthcare,Chicago,0,No,103094.08
21,Female,Bachelors,7.2,JobRole_1,3.9,Tech,Miami,2,No,89176.78
52,Female,Bachelors,33.0,JobRole_9,3.0,Retail,New York,4,No,119625.45
31,Female,PhD,9.3,JobRole_6,2.7,Healthcare,Seattle,2,No,101997.59
28,Male,Bachelors,7.6,JobRole_4,3.3,Tech,San Francisco,3,No,130493.58
33,Male,Masters,10.7,JobRole_6,4.0,Tech,Atlanta,2,No,82807.56
48,Female,Bachelors,26.1,JobRole_11,3.6,Retail,Dallas,2,No,81990.05
